# solver: DSA
# max_time: 300000
# main_solver: DSA
# random.seed: 18
# run: 61fd0bf1-2407-4a21-aaee-003f08e687ac
# experiment.start_time: 25
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1.1
# map.name: paris
# map.scenario: no-21-10-2013-rblockades.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: yes
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
# dsa.probability: 0.1
# dsa.initial_target: last
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
25	12	12	29	13817	26970	215760	0	0	-6.531483047275412	-6.531483047275412	-6.531483047275412	-6.531483047275412	-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-356.46541509575366,-254.4777885325606,-254.4777885325606,-104.47834477964605,-104.47834477964605,-104.47834477964605,-6.565527636591199,-6.565527636591199,-6.565527636591199,-6.538970696852067,-6.538970696852067,-6.538970696852067,-6.538970696852067,-6.538970696852067,-6.538970696852067,-6.538970696852067,-6.531483047275412,-6.531483047275412	0.9974600273429788	-6.531483047275412	2	true	506
26	13	13	4	1843	3720	29760	0	0	-0.4988281542645536	-0.4988281542645536	-0.4988281542645536	-0.4988281542645536	-Infinity,-Infinity,-0.4988281542645536,-0.4988281542645536	0.9973879413076377	-0.4988281542645536	2	true	75
27	14	14	21	9933	19530	156240	0	0	0.7145416576463628	0.7145416576463628	0.7145416576463628	0.7145416576463628	-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,-0.15074949915365465,0.7145416576463628,0.7145416576463628	0.9968457241868389	0.7145416576463628	2	true	223
28	15	15	18	8812	16740	133920	0	0	1.6866761629829443	1.6866761629829443	1.6866761629829443	1.6866761629829443	-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,1.5809234562205918,1.5809234562205918,1.5809234562205918,1.5809234562205918,1.5809234562205918,1.5809234562205918,1.5809234562205918,1.6866761629829443,1.6866761629829443	0.9960270797844731	1.6866761629829443	0	true	208
29	15	15	5	2431	4650	37200	0	0	4.118687699235325	4.118687699235325	4.118687699235325	4.118687699235325	-345.88130698303655,-45.8813121658002,-45.8813121658002,4.118687699235325,4.118687699235325	0.9960270797844731	4.118687699235325	0	true	72
30	15	15	1	466	930	7440	0	0	5.194522417364537	5.194522417364537	5.194522417364537	5.194522417364537	5.194522417364537	0.9960270797844731	5.194522417364537	0	true	36
31	15	15	2	905	1860	14880	0	0	-43.97002637626221	-43.97002637626221	-43.97002637626221	-43.97002637626221	-43.97002637626221,-43.97002637626221	0.9960270797844731	-43.97002637626221	0	true	42
32	15	15	15	6615	13950	111600	0	0	-45.92530427969708	-45.92530427969708	-45.92530427969708	-45.92530427969708	-49.175006728989196,-49.175006728989196,-49.175006728989196,-49.175006728989196,-49.175006728989196,-49.175006728989196,-47.274403691236856,-47.274403691236856,-47.274403691236856,-47.274403691236856,-47.274403691236856,-46.74324218173812,-46.74324218173812,-45.92530427969708,-45.92530427969708	0.99564829910587	-45.92530427969708	0	true	124
33	15	14	2	854	1860	14880	0	0	-49.237406961021556	-49.237406961021556	-49.237406961021556	-49.237406961021556	-49.237406961021556,-49.237406961021556	0.995632507438899	-49.237406961021556	2	true	33
34	16	14	25	10031	23250	186000	0	0	-1.66674548464362	-1.66674548464362	-1.66674548464362	-1.66674548464362	-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-2.743341587790681,-2.743341587790681,-2.743341587790681,-2.723600337038878,-2.723600337038878,-2.723600337038878,-1.9022762447751607,-1.9022762447751607,-1.9022762447751607,-1.9022762447751607,-1.9022762447751607,-1.9022762447751607,-1.9022762447751607,-1.66674548464362,-1.66674548464362	0.9956654432998738	-1.66674548464362	0	true	161
